city|location|price|bedrooms|baths|size
Lahore|Gulshan-e-Lahore, Lahore|19500000|5|5|1125
Lahore|Paragon City - Grove Block, Paragon City|32500000|4|5|1575
Lahore|DHA Phase 6, DHA Defence|69000000|5|6|4500
Lahore|DHA Phase 4, DHA Defence|47000000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|68500000|5|6|4500
Lahore|Gulberg 1, Gulberg|25000000|4|4|2250
Lahore|Bahria Town - Overseas Enclave, Bahria Town|87500000|5|6|4500
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|105000000|6|7|5400
Lahore|DHA Phase 5, DHA Defence|110000000|5|6|4500
Lahore|Bahria Town - Sector E, Bahria Town|16500000|4|4|1350
Lahore|Central Park - Block G, Central Park Housing Scheme|29500000|5|6|2475
Lahore|Bahria Town - Umar Block, Bahria Town - Sector B|18000000|3|4|1125
Lahore|DHA Phase 5 - Block G, DHA Phase 5|135000000|6|6|4500
Lahore|DHA Phase 7, DHA Defence|127500000|5|6|4500
Lahore|DHA Phase 4, DHA Defence|76500000|5|6|2925
Lahore|DHA Phase 7, DHA Defence|79500000|5|6|4500
Lahore|Low Cost - Block G, Low Cost Sector|11000000|3|3|1125
Lahore|OLC - Block B, Overseas Low Cost|24500000|4|4|1800
Lahore|DHA Phase 6, DHA Defence|75000000|5|6|4500
Lahore|Johar Town, Lahore|29000000|5|5|1125
Lahore|Johar Town, Lahore|29500000|5|5|1125
Lahore|Gulshan-e-Lahore, Lahore|21500000|5|5|1125
Lahore|Gulshan-e-Lahore, Lahore|22000000|5|5|1125
Lahore|DHA Phase 2, DHA Defence|49500000|4|5|2250
Lahore|Bahria Town - Nargis Block, Bahria Town - Sector C|30000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|73500000|5|6|4500
Lahore|Hamza Town Phase 2, Hamza Town|9300000|3|4|900
Lahore|DHA Phase 6 - Block D, DHA Phase 6|79900000|5|6|4500
Lahore|Bahria Town - Chambelli Block, Bahria Town - Sector C|38000000|5|6|2250
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|75000000|5|6|4500
Lahore|Eden City - Block A, Eden City|49000000|5|6|2250
Lahore|Al-Hamd Garden, Lahore|21500000|4|4|1125
Lahore|DHA Phase 1 - Block K, DHA Phase 1|85000000|5|6|4500
Lahore|AWT Phase 2, AWT Army Welfare Trust|9000000|3|3|675
Lahore|AWT Phase 2, AWT Army Welfare Trust|9000000|3|3|675
Lahore|AWT Phase 2, AWT Army Welfare Trust|9000000|3|3|675
Lahore|DHA 9 Town, DHA Defence|25000000|3|4|1350
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|47000000|4|5|2250
Lahore|Low Cost - Block C, Low Cost Sector|22000000|3|4|1800
Lahore|Eden Boulevard Housing Scheme, College Road|16000000|4|5|1012
Lahore|DHA Phase 6 - Block D, DHA Phase 6|105000000|5|6|4500
Lahore|Edenabad, Eden|4900000|4|4|675
Lahore|Eden Gardens, Eden|8200000|3|2|1125
Lahore|Bahria Town - Nargis Block, Bahria Town - Sector C|30000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|73500000|5|6|4500
Lahore|DHA Phase 3, DHA Defence|62500000|5|6|4500
Lahore|Rustam Park, Lahore|26000000|5|4|2475
Lahore|DHA 9 Town, DHA Defence|19000000|3|4|1125
Lahore|DHA Phase 3 - Block X, DHA Phase 3|58000000|5|5|4500
Lahore|Lake City, Raiwind Road|8500000|3|3|675
Lahore|DHA Phase 6 - Block D, DHA Phase 6|97500000|5|5|4500
Lahore|Bahria Town - Talha Block, Bahria Town - Sector E|31200000|5|6|2250
Lahore|Bahria Orchard Phase 1, Bahria Orchard|39000000|5|6|2250
Lahore|AWT Phase 2, AWT Army Welfare Trust|9000000|3|3|675
Lahore|DHA Phase 8 - Block M, DHA Phase 8|55000000|4|5|2250
Lahore|Park View - Block E, DHA Phase 8 - Ex Park View|105000000|4|5|9000
Lahore|DHA 9 Town, DHA Defence|18500000|3|4|1125
Lahore|DHA Phase 8 - Ex Park View, DHA Phase 8|220000000|6|6|9000
Lahore|Bahria Town - Janiper Block, Bahria Town - Sector C|76000000|5|6|4500
Lahore|State Life Phase 1 - Block B, State Life Housing Phase 1|43000000|5|6|4500
Lahore|Jubilee Town - Block D, Jubilee Town|24000000|6|6|1575
Lahore|DHA Phase 6, DHA Defence|62500000|4|5|2250
Lahore|Bedian Road, Lahore|5500000|3|3|675
Lahore|Johar Town Phase 2, Johar Town|3000000|1|1|270
Lahore|DHA Phase 6, DHA Defence|215000000|6|7|9000
Lahore|DHA Phase 6, DHA Defence|350000000|5|6|9000
Lahore|DHA Phase 6, DHA Defence|220000000|5|6|9000
Lahore|DHA Phase 7, DHA Defence|63500000|5|6|4500
Lahore|DHA Phase 9 Prism - Block A, DHA Phase 9 Prism|28000000|3|3|1125
Lahore|DHA Phase 4, DHA Defence|52500000|5|6|4500
Lahore|DHA Phase 9 Prism - Block A, DHA Phase 9 Prism|29500000|5|4|1125
Lahore|Bahria Town - Chambelli Block, Bahria Town - Sector C|33000000|5|6|2250
Lahore|Palm City - Block A, Palm City|17500000|3|3|1125
Lahore|DHA 9 Town - Block A, DHA 9 Town|26000000|3|3|1125
Lahore|Paragon City, Lahore|23000000|3|4|1125
Lahore|Bahria Town - Janiper Block, Bahria Town - Sector C|44000000|5|5|2250
Lahore|DHA 11 Rahbar Phase 2, DHA 11 Rahbar|18000000|3|4|1125
Lahore|DHA Phase 3, DHA Defence|343300000|5|6|9000
Lahore|Dream Gardens, Defence Road|40000000|6|6|2272
Lahore|Dream Gardens Phase 1, Dream Gardens|6600000|1|1|472
Lahore|Bahria Town - Sector A, Bahria Town|69000000|5|6|4500
Lahore|Bahria Town - Sector E, Bahria Town|7500000|1|1|540
Lahore|Bahria Town - Sector E, Bahria Town|13500000|2|2|810
Lahore|Barki Road, Cantt|60000000|2|2|18900
Lahore|Barki Road, Cantt|60000000|2|2|13950
Lahore|DHA Phase 3 - Block Z, DHA Phase 3|160000000|6|7|9000
Lahore|DHA 9 Town, DHA Defence|22000000|4|4|1125
Lahore|Park View City - Tulip Block, Park View City|15000000|4|4|1125
Lahore|Al Rehman Garden Phase 2, Al Rehman Garden|17500000|5|6|1350
Lahore|New Chauburji Park, Lahore|8500000|3|3|450
Lahore|New Chauburji Park, Lahore|25000000|6|7|1125
Lahore|Krishan Nagar, Lahore|7000000|3|2|338
Lahore|Bahria Town - Sector C, Bahria Town|12000000|2|2|900
Lahore|Lake City, Raiwind Road|8500000|3|3|675
Lahore|Sui Gas Housing Society, Lahore|65000000|5|5|4500
Lahore|Johar Town Phase 2, Johar Town|29500000|5|6|1125
Lahore|Architects Engineers Housing Society, Lahore|37500000|5|6|2250
Lahore|Johar Town, Lahore|27500000|5|6|1125
Lahore|Bahria Town - Janiper Block, Bahria Town - Sector C|35000000|5|6|2250
Lahore|Wapda Town Phase 2, Wapda Town|40000000|5|6|2250
Lahore|DHA 11 Rahbar Phase 2 - Block L, DHA 11 Rahbar Phase 2|20000000|3|4|1125
Lahore|DHA Phase 8, DHA Defence|74000000|5|6|4500
Lahore|Lake City - Sector M7 - Block C, Lake City - Sector M-7|21500000|4|5|1125
Lahore|DHA Phase 6, DHA Defence|26000000|3|5|1125
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|27000000|5|6|2250
Lahore|Askari 10 - Sector F, Askari 10|85000000|5|6|3825
Lahore|DHA Phase 7 - Block R, DHA Phase 7|92500000|5|6|4500
Lahore|DHA Phase 8 - Block V, DHA Phase 8|85000000|0|0|4500
Lahore|Bahria Town - Sector C, Bahria Town|92000000|5|6|4500
Lahore|Bahria Town - Overseas A, Bahria Town - Overseas Enclave|105000000|5|5|4500
Lahore|Lake City - Sector M7 - Block C, Lake City - Sector M-7|22800000|4|4|1125
Lahore|DHA Phase 6 - Block N, DHA Phase 6|97500000|5|6|4500
Lahore|Gulberg, Lahore|21000000|2|2|810
Lahore|Bahria Town - Sector C, Bahria Town|7500000|1|1|450
Lahore|DHA Phase 6, DHA Defence|76500000|6|7|4500
Lahore|DHA Phase 6 - Block A, DHA Phase 6|60000000|5|6|4500
Lahore|State Life Housing Society, Lahore|36500000|5|5|2250
Lahore|Ferozepur Road, Lahore|4500000|2|2|675
Lahore|Johar Town, Lahore|52500000|5|6|3150
Lahore|Johar Town Phase 2, Johar Town|28000000|5|6|1125
Lahore|DHA 9 Town, DHA Defence|18500000|3|4|1125
Lahore|DHA Phase 3, DHA Defence|39000000|4|5|2250
Lahore|DHA Phase 5, DHA Defence|68500000|4|5|2250
Lahore|Johar Town, Lahore|27000000|5|6|1125
Lahore|Bahria Town - Janiper Block, Bahria Town - Sector C|30000000|5|6|2250
Lahore|Bankers Co-operative Housing Society, Lahore|17500000|3|4|1125
Lahore|DHA Phase 5 - Block G, DHA Phase 5|180000000|6|7|4500
Lahore|Bahria Town - Sector C, Bahria Town|40500000|5|5|2250
Lahore|Khayaban-e-Amin - Block L, Khayaban-e-Amin|16000000|4|4|1125
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|85000000|5|6|4500
Lahore|Paragon City - Mounds Block, Paragon City|25000000|3|4|1125
Lahore|DHA Phase 7 - Block Q, DHA Phase 7|57000000|5|6|4500
Lahore|New Green City, Ahlu Road|4400000|2|2|900
Lahore|OPF Housing Scheme, Lahore|55000000|6|6|4500
Lahore|DHA Phase 5, DHA Defence|115000000|7|6|4500
Lahore|Audit & Accounts Phase 1 - Block E, Audit & Accounts Phase 1|22300000|5|6|1800
Lahore|DHA 9 Town, DHA Defence|21000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|76000000|5|6|4500
Lahore|DHA 9 Town - Block B, DHA 9 Town|30000000|3|4|1462
Lahore|DHA Phase 7, DHA Defence|66500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|195000000|7|7|9000
Lahore|DHA Phase 7, DHA Defence|72500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|145000000|6|6|9000
Lahore|Bedian Road, Lahore|45000000|5|5|9900
Lahore|Bahria Town - Tulip Extension, Bahria Town - Sector C|27500000|3|4|1350
Lahore|DHA Phase 4, DHA Defence|41000000|4|5|2250
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|26000000|4|5|2025
Lahore|DHA 9 Town, DHA Defence|26500000|4|4|1125
Lahore|EME Society - Block G, EME Society|40000000|3|3|2250
Lahore|DHA 9 Town - Block D, DHA 9 Town|22000000|3|4|1125
Lahore|EME Society - Block B, EME Society|44000000|3|3|2250
Lahore|Divine Gardens, Lahore|30500000|3|3|1800
Lahore|Divine Gardens, Lahore|35000000|4|4|2250
Lahore|Divine Gardens, Lahore|49900000|5|5|3150
Lahore|DHA Phase 7 - Block T, DHA Phase 7|31800000|3|4|1125
Lahore|Park View City, Lahore|14000000|4|4|1125
Lahore|DHA 9 Town - Block C, DHA 9 Town|26000000|3|4|1125
Lahore|Bahria Town - Talha Block, Bahria Town - Sector E|41000000|5|6|2250
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|31000000|4|4|2250
Lahore|Marghzar Officers Colony, Lahore|17000000|4|4|900
Lahore|Chinar Bagh - Khyber Block, Chinar Bagh|33000000|6|7|4500
Lahore|DHA Phase 7, DHA Defence|78000000|5|6|4500
Lahore|Wapda Town, Lahore|105000000|7|6|9000
Lahore|DHA Phase 6, DHA Defence|41500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|42500000|4|6|2250
Lahore|Al Rehman Garden Phase 4, Al Rehman Garden|15500000|5|6|1125
Lahore|Bahria Town - Block AA, Bahria Town - Sector D|18000000|3|5|1125
Lahore|Gulshan-e-Lahore, Lahore|32500000|5|6|2250
Lahore|EME Society - Block A, EME Society|80000000|5|5|4500
Lahore|EME Society - Block E, EME Society|75000000|6|6|4500
Lahore|EME Society - Block C, EME Society|110000000|6|6|7200
Lahore|EME Society - Block C, EME Society|140000000|6|6|7200
Lahore|EME Society - Block F, EME Society|75000000|5|5|4500
Lahore|EME Society - Block D, EME Society|105000000|5|5|4500
Lahore|EME Society, Lahore|65000000|6|6|4500
Lahore|Nasheman-e-Iqbal, Lahore|33000000|6|6|2250
Lahore|Khayaban-e-Amin - Block L, Khayaban-e-Amin|17000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|359900000|6|6|9000
Lahore|Bahria Town - Takbeer Block, Bahria Town - Sector B|29000000|5|6|2250
Lahore|Bahria Orchard Phase 2, Bahria Orchard|25500000|5|6|1800
Lahore|Township Sector B1 - Block 4, Township - Sector B1|15500000|5|4|1125
Lahore|Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal|31000000|5|5|2250
Lahore|Wapda Town Phase 1 - Block K1, Wapda Town Phase 1|46000000|6|6|4500
Lahore|DHA Phase 7 - Block R, DHA Phase 7|650000000|5|6|22500
Lahore|DHA Phase 5, DHA Defence|179000000|7|6|9000
Lahore|Sentosa Square Residential Apartments, Thokar Niaz Baig|5500000|0|1|0.0
Lahore|PCSIR Housing Scheme, Lahore|72500000|5|6|4050
Lahore|OPF Housing Scheme, Lahore|38500000|5|6|2250
Lahore|Hamza Town Phase 2, Hamza Town|6500000|2|2|1012
Lahore|DHA Phase 6 - Block C, DHA Phase 6|75000000|5|6|4500
Lahore|DHA Phase 5 - Block K, DHA Phase 5|58000000|5|6|2250
Lahore|DHA 9 Town - Block C, DHA 9 Town|20000000|3|4|1125
Lahore|Palm City, Ferozepur Road|14500000|3|4|1125
Lahore|Divine Gardens, Lahore|20500000|3|3|1170
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|35000000|5|6|2250
Lahore|Alfalah Town, Lahore|6000000|2|2|450
Lahore|EME Society - Block A, EME Society|80000000|5|6|4500
Lahore|EME Society - Block B, EME Society|120000000|6|6|7200
Lahore|Nasheman-e-Iqbal, Lahore|26000000|5|4|2250
Lahore|EME Society - Block B, EME Society|130000000|6|6|7200
Lahore|Johar Town, Lahore|57000000|9|6|4950
Lahore|Sentosa Square Residential Apartments, Thokar Niaz Baig|7700000|1|1|698
Lahore|Sentosa Square Residential Apartments, Thokar Niaz Baig|9900000|2|2|900
Lahore|EME Society - Block D, EME Society|105000000|5|6|4500
Lahore|ABS Mall & Residency, Bahria Town|8000000|1|1|495
Lahore|Punjab Coop Housing - Block F3, Punjab Coop Housing Society|27500000|3|3|1125
Lahore|DHA Phase 7, DHA Defence|125000000|6|6|4500
Lahore|Chinar Bagh - Nishat Block, Chinar Bagh|23000000|4|5|4500
Lahore|DHA 9 Town - Block B, DHA 9 Town|27000000|3|4|1125
Lahore|Askari 11 - Sector B Apartments, Askari 11|26500000|3|4|2250
Lahore|Valencia - Block B, Valencia Housing Society|55000000|7|8|4500
Lahore|DHA Phase 1, DHA Defence|66000000|4|5|4500
Lahore|Johar Town, Lahore|70000000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|22500000|3|4|1125
Lahore|Air Avenue - Block L, DHA Phase 8 - Ex Air Avenue|57500000|4|5|2250
Lahore|DHA Phase 8 - Block U, DHA Phase 8|104500000|5|6|4500
Lahore|DHA Phase 6 - Block N, DHA Phase 6|97500000|5|6|4500
Lahore|Bahria Town - Talha Block, Bahria Town - Sector E|28500000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|49500000|4|5|2250
Lahore|Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1|28000000|5|5|2250
Lahore|OPF Housing Scheme, Lahore|39500000|5|6|2250
Lahore|DHA 9 Town, DHA Defence|18000000|3|4|1125
Lahore|EME Society - Block E, EME Society|65000000|6|6|4500
Lahore|DHA Phase 5 - Block C, DHA Phase 5|160000000|5|6|4500
Lahore|DHA Phase 1, DHA Defence|185000000|5|6|9000
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|25000000|3|4|1125
Lahore|DHA Phase 6 - Block K, DHA Phase 6|115000000|5|6|4500
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|22000000|3|5|1125
Lahore|DHA Phase 5 - Block A, DHA Phase 5|62500000|4|6|2250
Lahore|Barki Road, Cantt|59500000|2|4|18000
Lahore|DHA Phase 7 - Block R, DHA Phase 7|127500000|5|6|4500
Lahore|DHA Phase 5 - Block A, DHA Phase 5|53000000|4|5|2250
Lahore|DHA Phase 5 - Block L, DHA Phase 5|51000000|4|5|2250
Lahore|Bahria Town - Sector D, Bahria Town|6700000|1|1|405
Lahore|Lake City, Raiwind Road|19500000|4|4|1125
Lahore|Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1|17500000|4|4|1192
Lahore|Johar Town, Lahore|70000000|6|6|4500
Lahore|Johar Town, Lahore|27500000|5|6|1125
Lahore|State Life Phase 1 - Block A, State Life Housing Phase 1|16500000|3|4|1125
Lahore|Park View City, Lahore|14000000|4|4|1125
Lahore|PIA Main Boulevard, Lahore|15000000|4|4|675
Lahore|Audit & Accounts Phase 1 - Block C, Audit & Accounts Phase 1|15500000|2|3|1508
Lahore|Audit & Accounts Phase 1 - Block F, Audit & Accounts Phase 1|14000000|3|3|900
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|30000000|5|6|2250
Lahore|Askari 10 - Sector E, Askari 10|42500000|3|4|2250
Lahore|Askari 11 - Sector B, Askari 11|55000000|4|5|2250
Lahore|Park View City - Tulip Block, Park View City|16500000|4|5|1125
Lahore|DHA Phase 5 - Block J, DHA Phase 5|117500000|6|7|4500
Lahore|DHA Phase 8, DHA Defence|39500000|4|5|2250
Lahore|DHA Phase 6 - Block D, DHA Phase 6|86000000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|19600000|3|4|1125
Lahore|Bedian Road, Lahore|7500000|3|4|788
Lahore|Thethar, Lahore|10500000|4|4|2025
Lahore|Bedian Road, Lahore|13400000|4|5|1125
Lahore|DHA Phase 1 - Block P, DHA Phase 1|115000000|7|6|9000
Lahore|Lake City - Sector M-2, Lake City|100000000|7|8|4500
Lahore|DHA 9 Town - Block A, DHA 9 Town|25000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|450000000|6|6|9000
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|41000000|5|6|2250
Lahore|Architects Engineers Housing Society, Lahore|43000000|5|6|4500
Lahore|Bahria Orchard Phase 4, Bahria Orchard|6250000|1|1|495
Lahore|Johar Town Phase 2, Johar Town|62500000|6|6|5400
Lahore|Lake City, Raiwind Road|85000000|5|6|4500
Lahore|Fazaia Housing Scheme, Lahore|62500000|7|6|4500
Lahore|Bahria Town - Tipu Sultan Block, Bahria Town - Sector F|51000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|119900000|6|7|5850
Lahore|DHA Phase 5, DHA Defence|32000000|4|5|2250
Lahore|DHA Phase 8, DHA Defence|64500000|5|6|4500
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|44000000|5|6|2250
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|44000000|5|6|2250
Lahore|Bahria Town - Sector D, Bahria Town|7000000|1|1|518
Lahore|Chinar Bagh - Shaheen Block, Chinar Bagh|23000000|4|4|4500
Lahore|Bahria Homes, Bahria Town - Sector E|25000000|3|4|1350
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|22500000|3|4|1125
Lahore|Askari 11 - Sector B Apartments, Askari 11|27500000|3|4|2250
Lahore|Askari 11 - Sector B Apartments, Askari 11|27000000|3|4|2250
Lahore|DHA Phase 6 - Block D, DHA Phase 6|52500000|4|5|1575
Lahore|Lake City - Sector M-1, Lake City|140000000|5|6|9000
Lahore|Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1|19000000|3|3|1125
Lahore|Wapda Town Phase 1 - Block H1, Wapda Town Phase 1|105000000|6|8|9000
Lahore|Bahria Town - Block DD, Bahria Town - Sector D|38000000|5|6|2250
Lahore|Pak Arab Society Phase 1 - Block D, Pak Arab Housing Society Phase 1|35000000|3|4|2475
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|17500000|3|4|1125
Lahore|Cavalry Ground, Lahore|85000000|6|3|4500
Lahore|Bahria Town - Sector B, Bahria Town|25400000|5|6|1800
Lahore|Gulbahar Park, Lahore|14000000|3|3|675
Lahore|Revenue Society - Block A, Revenue Society|50000000|5|6|4050
Lahore|Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal|32000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|66500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|65500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|67500000|6|7|4500
Lahore|Bahria Town - Umar Block, Bahria Town - Sector B|19000000|3|4|1125
Lahore|Bahria Town - Ali Block, Bahria Town - Sector B|16000000|3|4|1125
Lahore|Chinar Bagh, Lahore|34500000|4|5|9000
Lahore|Chinar Bagh - Shaheen Block, Chinar Bagh|25000000|3|4|4500
Lahore|Chinar Bagh - Shaheen Block, Chinar Bagh|24500000|5|6|4500
Lahore|Askari 11 - Sector B Apartments, Askari 11|24500000|3|4|2250
Lahore|DHA Phase 7 - Block W, DHA Phase 7|80000000|5|7|4500
Lahore|DHA Phase 7 - Block U, DHA Phase 7|75000000|5|7|4500
Lahore|Askari 11 - Sector B Apartments, Askari 11|25500000|3|4|2250
Lahore|Askari 11 - Sector B Apartments, Askari 11|26000000|3|4|2250
Lahore|Model Town Link Road, Model Town|65000000|6|6|4500
Lahore|DHA Phase 3 - Block W, DHA Phase 3|51000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|55000000|5|6|4500
Lahore|DHA Phase 7 - Block Z, DHA Phase 7|55000000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|23500000|3|4|1125
Lahore|Wapda Town Phase 1 - Block F2, Wapda Town Phase 1|34000000|5|6|2250
Lahore|Bahria Town - Iqbal Block, Bahria Town - Sector E|6900000|1|1|585
Lahore|Vital Homes EE, Vital Homes Housing Scheme|11500000|3|4|675
Lahore|Wapda Town Phase 1 - Block F2, Wapda Town Phase 1|47500000|5|6|2250
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|36000000|5|6|2475
Lahore|Valencia Housing Society, Lahore|39000000|5|6|2250
Lahore|OPF Housing Scheme, Lahore|50000000|5|6|4500
Lahore|Bahria Springs, Bahria Town - Sector B|51000000|5|6|4500
Lahore|Bahria Town - Ghaznavi Block, Bahria Town - Sector F|35000000|6|0|2250
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|60000000|5|6|4500
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|18000000|3|4|1125
Lahore|Bahria Town - Nishtar Block, Bahria Town - Sector E|5500000|1|1|585
Lahore|Al Rehman Garden Phase 2, Al Rehman Garden|28000000|5|5|2250
Lahore|DHA 9 Town, DHA Defence|18600000|3|4|1125
Lahore|DHA Phase 7 - Block U, DHA Phase 7|79500000|4|7|4500
Lahore|Askari 11 - Sector B Apartments, Askari 11|26500000|3|4|2250
Lahore|DHA Phase 6 - Block K, DHA Phase 6|80000000|5|6|4500
Lahore|Lake City - Sector M-5, Lake City|37500000|5|6|2250
Lahore|DHA Phase 7, DHA Defence|125000000|6|7|4500
Lahore|New Lahore City - Phase 2, New Lahore City|15000000|3|4|1125
Lahore|New Lahore City, Lahore|10500000|3|3|1125
Lahore|Bahria Town - Block CC, Bahria Town - Sector D|36000000|5|6|2250
Lahore|Bahria Town - Tulip Block, Bahria Town - Sector C|48500000|5|6|2250
Lahore|Bahria Town - Janiper Block, Bahria Town - Sector C|46500000|5|6|2250
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|34000000|3|4|2475
Lahore|Bahria Town - Nargis Extension, Bahria Town - Sector C|18500000|3|4|1125
Lahore|Bahria Town - Overseas B, Bahria Town - Overseas Enclave|36000000|5|5|2250
Lahore|Formanites Housing Scheme, Lahore|37500000|6|7|2250
Lahore|Rehan Garden Phase 1, Rehan Garden|6500000|3|3|675
Lahore|Bahria Nasheman, Lahore|14000000|3|4|1125
Lahore|Faisal Town, Lahore|45000000|5|6|2250
Lahore|Model Town, Lahore|195000000|0|0|6750
Lahore|Bahria Town - Chambelli Block, Bahria Town - Sector C|31000000|5|6|2250
Lahore|Bahria Town - Gulmohar Block, Bahria Town - Sector C|29000000|5|6|2250
Lahore|Bahria Town - Umar Block, Bahria Town - Sector B|20000000|3|4|1125
Lahore|Bahria Town - Ali Block, Bahria Town - Sector B|17000000|3|4|1125
Lahore|Bahria Town - Block CC, Bahria Town - Sector D|16000000|3|4|1125
Lahore|New Lahore City - Phase 2, New Lahore City|15000000|3|4|1125
Lahore|DHA 9 Town - Block A, DHA 9 Town|24500000|3|5|1125
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|45000000|5|6|2250
Lahore|DHA Phase 7 - Block Q, DHA Phase 7|62500000|5|6|4500
Lahore|DHA 9 Town - Block C, DHA 9 Town|23000000|3|4|1125
Lahore|DHA Phase 1 - Block E, DHA Phase 1|130000000|6|6|9000
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|12000000|3|4|675
Lahore|Bedian Road, Lahore|39000000|2|2|27000
Lahore|Hamza Town Phase 2, Hamza Town|6500000|2|3|675
Lahore|DHA Phase 1, DHA Defence|36200000|4|5|2250
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
Lahore|Bahria Town - Sector C, Bahria Town|9500000|2|2|652
